pool_id,source_row_id,province,city,issuer_name,validation_status,label_source,surrogate_status,formal_event_found,formal_event_summary,continued_function_found,continued_function_summary,exit_type,confidence,source_coverage_score,continued_function_evidence_score,alternative_label,missing_information,classification_rationale,evidence_basis,needs_human_review,labeler
harvest_0053,sch_20260630_0053,,,知识城(广州)投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809646.html,true,Codex GPT-5; conservative source-packet screening
harvest_0054,sch_20260630_0054,,,黄石市东楚投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809641.html,true,Codex GPT-5; conservative source-packet screening
harvest_0055,sch_20260630_0055,,,上饶创新发展产业投资集团有限公司,not_validated,codex_surrogate,labeled,true,管理委员会及上饶经济技术开发区管理 委员会作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为 独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资 职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 1、发行人不存在“名股实债”、股东借款、借贷资金等债务性资金和以公 益性资产、储备土,true,不能从预期的还款来源 获得足够的资金，将可能影响本期中期票据按期足额还本付息。 二、发行人的相关风险 （一）财务风险 1、债务规模较大的风险 近年来，发行人进行基础设施建设的资金主要源于债务融资。随着业务不 断发展，发行人的整体债务规模也呈现出逐步增加的趋势。2023-2025 年末及 2026 年 3 月末，发行人负债总额分,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0055_001; doc_sch_20260630_0055_002; doc_sch_20260630_0055_003; doc_sch_20260630_0055_005; doc_sch_20260630_0055_006; doc_sch_20260630_0055_007,true,Codex GPT-5; conservative source-packet screening
harvest_0056,sch_20260630_0056,,,新疆城建(集团)股份有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809656.html,true,Codex GPT-5; conservative source-packet screening
harvest_0057,sch_20260630_0057,,,常州天宁建设发展集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809643.html,true,Codex GPT-5; conservative source-packet screening
harvest_0058,sch_20260630_0058,,,嘉善县高新科技园区建设投资有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809637.html,true,Codex GPT-5; conservative source-packet screening
harvest_0059,sch_20260630_0059,,,无锡市高新区创业投资控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,"9 月 25 日，法定代表人为黄际 洲，注册资本 1,810,500 万元，经营范围：从事企业资产的收购、重组、转让；利用自 有资金对外投资；受托资产管理；城市基础设施建设和管理；土地平整；建设工程施 工；自有房屋租赁（不含融资租赁）；物业管理。（依法须经批准的项目，经相关部 门批准后方可开展经营活动）一般项目：企业管理咨询（",unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0059_001; doc_sch_20260630_0059_002; doc_sch_20260630_0059_004; doc_sch_20260630_0059_005; doc_sch_20260630_0059_006; doc_sch_20260630_0059_007,true,Codex GPT-5; conservative source-packet screening
harvest_0060,sch_20260630_0060,,,徐州经济技术开发区国有资产经营有限责任公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809657.html,true,Codex GPT-5; conservative source-packet screening
harvest_0061,sch_20260630_0061,,,中煤矿山建设集团有限责任公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808746.html,true,Codex GPT-5; conservative source-packet screening
harvest_0062,sch_20260630_0062,,,山西交通控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808631.html,true,Codex GPT-5; conservative source-packet screening
harvest_0063,sch_20260630_0063,,,苏州市轨道交通集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808635.html,true,Codex GPT-5; conservative source-packet screening
harvest_0064,sch_20260630_0064,,,宿州市城市建设投资集团(控股)有限公司,not_validated,codex_surrogate,labeled,true,司二级市场股票投资。 宿州市人民政府仅作为出资人仅以出资额为限承担有限责任，相关债务由地 方国有企业作为独立法人负责偿还。 发行人将进一步健全信息披露机制，公司不承担政府融资职能，自2015年1 月1日起新增债务依法不属于地方政府债务。 发行人已按照《银行间债券市场非金融企业债务融资工具募集资金用途管理 --- page 29 -,true,具体方法 (1)商品销售收入 商品销售收入属于在某一时点履行的履约义务，在客户领用、已收取价款或取得收款权 利且相关的经济利益很可能流入时确认收入。 (2)市政基础设施收入 市政基础设施收入属于在某一时点内履行的履约义务，根据公司、子公司分别与宿州市 人民政府、宿州市埇桥区人民政府签订的《城市基础设施项目建设回购协议》，在市政,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0064_001; doc_sch_20260630_0064_002; doc_sch_20260630_0064_005; doc_sch_20260630_0064_006; doc_sch_20260630_0064_007; doc_sch_20260630_0064_008,true,Codex GPT-5; conservative source-packet screening
harvest_0065,sch_20260630_0065,,,广东省铁路建设投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808649.html,true,Codex GPT-5; conservative source-packet screening
harvest_0066,sch_20260630_0066,,,温州市交通运输集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260630_1817137.html,true,Codex GPT-5; conservative source-packet screening
harvest_0067,sch_20260630_0067,,,无锡市国联发展(集团)有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260630_1817140.html,true,Codex GPT-5; conservative source-packet screening
harvest_0068,sch_20260630_0068,,,嘉兴市嘉秀发展投资控股集团有限公司,not_validated,codex_surrogate,labeled,true,。 嘉兴市人民政府国有资产监督管理委员会作为出资人仅以出资额为限承担 有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全 信息披露机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属 于地方政府债务。 本所认为，发行人及其合并范围内的子公司经营范围、业务、主要在建工程 合法合规，符合国家相关政策。,true,"元 实缴资本 人民币 100,000.00 万元 企业类型 有限责任公司（非自然人投资或控股的法人独资） 经营范围 对授权经营的国有资产进行资本运作、经营管理；基础设施投资、 开发、建设，土地整理；河道疏浚，城乡供水管网建设，企业管理 服务。（依法须经批准的项目，经相关部门批准后方可开展经营活 动） 设立日期 2010-01-",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0068_001; doc_sch_20260630_0068_002; doc_sch_20260630_0068_003; doc_sch_20260630_0068_004,true,Codex GPT-5; conservative source-packet screening
harvest_0069,sch_20260630_0069,,,常州滨湖建设发展集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260630_1817246.html,true,Codex GPT-5; conservative source-packet screening
harvest_0070,sch_20260630_0070,,,珠海港控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260630_1817336.html,true,Codex GPT-5; conservative source-packet screening
harvest_0071,sch_20260630_0071,,,宜昌城发实业投资有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260629_1816544.html,true,Codex GPT-5; conservative source-packet screening
harvest_0072,sch_20260630_0072,,,陕西建工控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260626_1815100.html,true,Codex GPT-5; conservative source-packet screening
harvest_0073,sch_20260630_0073,,,如东县东泰社会发展投资有限责任公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260626_1815017.html,true,Codex GPT-5; conservative source-packet screening
harvest_0074,sch_20260630_0074,,,南通产业控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260625_1814105.html,true,Codex GPT-5; conservative source-packet screening
harvest_0075,sch_20260630_0075,,,南京江宁科学园发展集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260625_1814097.html,true,Codex GPT-5; conservative source-packet screening
harvest_0076,sch_20260630_0076,,,嘉兴市嘉秀发展投资控股集团有限公司,not_validated,codex_surrogate,labeled,true,。 嘉兴市人民政府国有资产监督管理委员会作为出资人仅以出资额为限承担 有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全 信息披露机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属 于地方政府债务。 本所认为，发行人及其合并范围内的子公司经营范围、业务、主要在建工程 合法合规，符合国家相关政策。,true,"元 实缴资本 人民币 100,000.00 万元 企业类型 有限责任公司（非自然人投资或控股的法人独资） 经营范围 对授权经营的国有资产进行资本运作、经营管理；基础设施投资、 开发、建设，土地整理；河道疏浚，城乡供水管网建设，企业管理 服务。（依法须经批准的项目，经相关部门批准后方可开展经营活 动） 设立日期 2010-01-",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0076_001; doc_sch_20260630_0076_002; doc_sch_20260630_0076_003; doc_sch_20260630_0076_004,true,Codex GPT-5; conservative source-packet screening
harvest_0077,sch_20260630_0077,,,苏州市相城城市建设投资(集团)有限公司,not_validated,codex_surrogate,labeled,true,人承诺： 苏州市相城国有资本投资有限公司作为出资人仅以出资额为限承担有限责 任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披 露机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方 政府债务。 发行人业务合法合规： （1）发行人不存在“名股实债”的情况； --- page 33 ---,true,程序。 --- page 3 --- 3 风险提示 1、未来投资支出规模较大的风险 发行人所在基础设施及安置房行业前期资金投入量大， 建设 周期较长， 资金回笼周期相对较长。 而发行人的融资能力取决于 自身的财务状况、 宏观经济环境、 国家产业政策及资本市场形势,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0077_001; doc_sch_20260630_0077_002; doc_sch_20260630_0077_003; doc_sch_20260630_0077_004; doc_sch_20260630_0077_006; doc_sch_20260630_0077_007; doc_sch_20260630_0077_008,true,Codex GPT-5; conservative source-packet screening
harvest_0078,sch_20260630_0078,,,义乌中国小商品城控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260624_1813346.html,true,Codex GPT-5; conservative source-packet screening
harvest_0079,sch_20260630_0079,,,常州滨湖建设发展集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260624_1813341.html,true,Codex GPT-5; conservative source-packet screening
harvest_0080,sch_20260630_0080,,,张家港市城市投资发展集团有限公司,not_validated,codex_surrogate,labeled,true,发行人承诺：张家港市国有资产管理中心作为出资人仅以出资额为限承担 有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健 全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依 法不属于地方政府债务。 发行人不存在“名股实债”的情况；发行人的土地开发整理业务、基础设施建 设业务和安置,true,发展集团 有限公司 张家港市杨 舍镇人民中 路 151 号金 城中银大厦 B2201 室、 B2301 室、 B2401 室 授权范围内的公有资产经营管理， 基础设施和公共设施（交通道路、 水电气、市政设施）投资（涉及行 政许可的，取得许可后方可经营）； 房地产开发、销售；信息咨询服务 （不含投资咨询、金融信息咨询）。 （依,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0080_002; doc_sch_20260630_0080_003; doc_sch_20260630_0080_004; doc_sch_20260630_0080_005; doc_sch_20260630_0080_006; doc_sch_20260630_0080_007; doc_sch_20260630_0080_008,true,Codex GPT-5; conservative source-packet screening
harvest_0081,sch_20260630_0081,,,振石控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812495.html,true,Codex GPT-5; conservative source-packet screening
harvest_0082,sch_20260630_0082,,,乐山国有资产投资运营(集团)有限公司,not_validated,codex_surrogate,labeled,true,项目，经相关部门批准后方可开展经营活动） 乐山市国资委作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能， 自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 发行人合法合规情况： 1、截至本募集说明书签署之日，发行人母公司不存在以“名股实债”,true,主要风险和报酬转移给客户，即客户已取得该商品所有权上的主要 风险和报酬；客户已接受该商品；其他表明客户已取得商品控制权的迹象。 本公司收入确认的具体方法： 基础设施建设：公司基础设施建设业务属于在某一时段内履行的履约义务，根据已发生成本占 预计总成本的比例确定提供服务的履约进度，并按履约进度确认收入。履约进度不能合理确定时,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0082_001; doc_sch_20260630_0082_002; doc_sch_20260630_0082_003; doc_sch_20260630_0082_004; doc_sch_20260630_0082_007,true,Codex GPT-5; conservative source-packet screening
harvest_0083,sch_20260630_0083,,,浙江省交通投资集团有限公司,not_validated,codex_surrogate,labeled,true,情况。 浙江省人民政府国有资产监督管理委员会和浙江省财务开发有限责任公司 作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独立法人 负责偿还。公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地 方政府债务。 四、发行人独立经营情况 （一）资产方面。发行人发展所需的必要的配套设施和土地使用权等资产均 归发,true,司类型为有限责任公司（国有控股），经营范围为以下限分支机构凭许可证经营：汽车修理，住宿，卷烟、雪茄烟、音像制品、书刊的零售，定型包装食品的销售，中式餐供应。交通基础设施投资、经营、维护及收费，交通工程物资经营， 交通运输及物流服务， 实业投资，培训服务， 交通工程的施工，高速公路的养护、管理，仓储服务（不含危险品），旅游项目的,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0083_001; doc_sch_20260630_0083_002; doc_sch_20260630_0083_003; doc_sch_20260630_0083_004; doc_sch_20260630_0083_006; doc_sch_20260630_0083_007; doc_sch_20260630_0083_008; doc_sch_20260630_0083_009; doc_sch_20260630_0083_010,true,Codex GPT-5; conservative source-packet screening
harvest_0084,sch_20260630_0084,,,爱尔医疗投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812457.html,true,Codex GPT-5; conservative source-packet screening
harvest_0085,sch_20260630_0085,,,天津津南城市建设投资有限公司,not_validated,codex_surrogate,labeled,true,津市津南区人民政府国有资产监督管理委员会作为出资人仅以出资额为 限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进 一步健全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增 债务依法不属于地方政府债务。 发行人及合并范围内子公司不存在名股实债情形。 发行人主营业务涉及基础设施建设、保,true,关的经济利益很可能流入企业； （2）该固定资产的成本能够可靠地计量。 2．固定资产分类 根据本公司实际情况确定固定资产类别，包括：房屋及建筑物、工业园区及示范镇基础设施、 机器设备、运输设备、办公及电子设备等。 3．折旧方法 固定资产折旧采用年限平均法分类计提，根据固定资产类别、预计使用寿命和预计净残值率确 定折旧率。如固定资,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0085_001; doc_sch_20260630_0085_002; doc_sch_20260630_0085_003; doc_sch_20260630_0085_005; doc_sch_20260630_0085_006; doc_sch_20260630_0085_007; doc_sch_20260630_0085_009; doc_sch_20260630_0085_011,true,Codex GPT-5; conservative source-packet screening
harvest_0086,sch_20260630_0086,,,中国交通建设股份有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812475.html,true,Codex GPT-5; conservative source-packet screening
harvest_0087,sch_20260630_0087,,,江西省交通投资集团有限责任公司,not_validated,codex_surrogate,unresolved,false,,true,地址：南昌市朝阳洲中路 367 号。组织形式：有限责任公司。 （二） 企业的业务性质和主要经营活动。 本公司属高速公路经营行业，本集团主要从事高速公路及其他重大基础设施的投资、建 设、服务、经营，服务区经营以及交通基础设施的建设，建设工程施工、机械设备租赁、建 --- page 22 --- 江西省交通投资集团有限责任公司,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0087_002; doc_sch_20260630_0087_003; doc_sch_20260630_0087_004; doc_sch_20260630_0087_005; doc_sch_20260630_0087_006; doc_sch_20260630_0087_007; doc_sch_20260630_0087_008; doc_sch_20260630_0087_009; doc_sch_20260630_0087_010; doc_sch_20260630_0087_011,true,Codex GPT-5; conservative source-packet screening
harvest_0088,sch_20260630_0088,,,新疆水利发展投资(集团)有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812484.html,true,Codex GPT-5; conservative source-packet screening
harvest_0089,sch_20260630_0089,,,南通城市建设集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811695.html,true,Codex GPT-5; conservative source-packet screening
harvest_0090,sch_20260630_0090,,,六安城市建设投资有限公司,not_validated,codex_surrogate,labeled,true,隐性债务。 六安市国有资产监督管理委员会作为出资人仅以出资额为限承担有限责任， 相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机 制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府 债务。 二、发行人历史沿革 六安城市建设投资有限公司根据安徽省六安行署《关于成立六安城市建设投 资有限公,true,下重大事项，并仔细阅读本募集说明书中“风险提示及说明” 等有关章节。 一、发行人核心风险提示 1.发行人未来投资金额较大的风险 公司作为六安市政府批准成立的城市基础设施建设投资运营唯一主体，投资 经营项目以六安市城市基础设施建设为主，项目建设周期长，资金需求量大。根 据计划，公司目前在建工程总投资 521.26 亿元，已完成投,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0090_001; doc_sch_20260630_0090_005; doc_sch_20260630_0090_006; doc_sch_20260630_0090_007,true,Codex GPT-5; conservative source-packet screening
harvest_0091,sch_20260630_0091,,,嘉兴市嘉秀发展投资控股集团有限公司,not_validated,codex_surrogate,labeled,true,。 嘉兴市人民政府国有资产监督管理委员会作为出资人仅以出资额为限承担 有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全 信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法 不属于地方政府债务。 二、发行人基本情况、历史沿革和股本变动情况 （一）发行人基本情况 发行人是经嘉兴市人,true,资产中占比较高，主要系发行人经营的代 建项目放在存货科目中。发行人存在存货占总资产比例较大的风险。 2、市场竞争风险 发行人的业务具有明显区域性特点，在涉足城市基础设施、保障性住房建设 和租赁主要板块业务中，公司在区域内均具有一定竞争优势地位，竞争压力较小， 但公司仍面临着一定的市场风险。随着未来行业政策逐步放开，市场参与者不,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0091_001; doc_sch_20260630_0091_002; doc_sch_20260630_0091_003; doc_sch_20260630_0091_004,true,Codex GPT-5; conservative source-packet screening
harvest_0092,sch_20260630_0092,,,中国交通建设股份有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811648.html,true,Codex GPT-5; conservative source-packet screening
harvest_0093,sch_20260630_0093,,,浙江省交通投资集团有限公司,not_validated,codex_surrogate,labeled,true,情况。 浙江省人民政府国有资产监督管理委员会和浙江省财务开发有限责任公司 作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独立法人 负责偿还。公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地 方政府债务。 四、发行人独立经营情况 （一）资产方面。发行人发展所需的必要的配套设施和土地使用权等资产均 归发,true,公司货运代理于船舶离港（出口）或到港（进口）且取得收款依据后确认收入的实现； 船舶代理于船舶离港且取得收款依据后确认收入的实现。 (5)建造合同收入 1)基础设施建设业务合同 公司从事的公路、 桥梁、 隧道施工业务， 由于客户能够控制本公司履约过程中在建的商 品， 本集团将其作为某一时段内履行的履约义务， 按照履约进度,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0093_001; doc_sch_20260630_0093_002; doc_sch_20260630_0093_003; doc_sch_20260630_0093_004; doc_sch_20260630_0093_006; doc_sch_20260630_0093_007; doc_sch_20260630_0093_008; doc_sch_20260630_0093_009; doc_sch_20260630_0093_010,true,Codex GPT-5; conservative source-packet screening
harvest_0094,sch_20260630_0094,,,重庆市江津区珞璜开发建设有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811579.html,true,Codex GPT-5; conservative source-packet screening
harvest_0095,sch_20260630_0095,,,温州市工业与能源发展集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811622.html,true,Codex GPT-5; conservative source-packet screening
