pool_id,source_row_id,province,city,issuer_name,label_source,surrogate_status,screening_status,screening_label,exit_type,confidence,source_coverage_score,continued_function_evidence_score,usable_for_llm_screening,usable_for_exit_type_analysis,usable_for_validation_adjustment,formal_event_found,continued_function_found,missing_information,evidence_basis,needs_human_review
harvest_0030,sch_20260630_0030,,,山西路桥建设集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0030_002; doc_sch_20260630_0030_003; doc_sch_20260630_0030_004; doc_sch_20260630_0030_005; doc_sch_20260630_0030_006; doc_sch_20260630_0030_010,true
harvest_0031,sch_20260630_0031,,,温州市工业与能源发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0031_001; doc_sch_20260630_0031_005; doc_sch_20260630_0031_007; doc_sch_20260630_0031_008,true
harvest_0032,sch_20260630_0032,,,亳州城建发展控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0032_001; doc_sch_20260630_0032_004; doc_sch_20260630_0032_007; doc_sch_20260630_0032_008,true
harvest_0033,sch_20260630_0033,,,绍兴滨海新区控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0033_001; doc_sch_20260630_0033_003; doc_sch_20260630_0033_004; doc_sch_20260630_0033_007,true
harvest_0034,sch_20260630_0034,,,陕西交通控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0034_004; doc_sch_20260630_0034_005; doc_sch_20260630_0034_008,true
harvest_0035,sch_20260630_0035,,,嘉善县高新科技园区建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0035_001; doc_sch_20260630_0035_002; doc_sch_20260630_0035_003; doc_sch_20260630_0035_005,true
harvest_0036,sch_20260630_0036,,,河南创新投资集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0036_001; doc_sch_20260630_0036_005; doc_sch_20260630_0036_008,true
harvest_0037,sch_20260630_0037,,,徐州经济技术开发区国有资产经营有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0037_002; doc_sch_20260630_0037_005; doc_sch_20260630_0037_007,true
harvest_0038,sch_20260630_0038,,,徐州经济技术开发区国有资产经营有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0038_002; doc_sch_20260630_0038_005; doc_sch_20260630_0038_007,true
harvest_0039,sch_20260630_0039,,,陕西有色金属控股集团有限责任公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0039_003; doc_sch_20260630_0039_004; doc_sch_20260630_0039_006; doc_sch_20260630_0039_009,true
harvest_0040,sch_20260630_0040,,,临沂投资发展集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,false,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0040_002,true
harvest_0041,sch_20260630_0041,,,西宁城市发展有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0041_002; doc_sch_20260630_0041_003; doc_sch_20260630_0041_006,true
harvest_0042,sch_20260630_0042,,,嘉兴科技城投资发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0042_003; doc_sch_20260630_0042_007,true
harvest_0043,sch_20260630_0043,,,厦门港务控股集团有限公司,human_reviewed_boundary,not_surrogate,human_reviewed_boundary,boundary_outside_core_frame,,low,1,,true,false,true,false,,Boundary-reviewed packet excluded from gold labels because it is outside the city-platform LGFV exit frame or lacks a direct official exit or transfer event.,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811641.html,false
harvest_0044,sch_20260630_0044,,,丹阳投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0044_003; doc_sch_20260630_0044_004; doc_sch_20260630_0044_006; doc_sch_20260630_0044_008; doc_sch_20260630_0044_009,true
harvest_0045,sch_20260630_0045,,,徐州经济技术开发区国有资产经营有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0045_003; doc_sch_20260630_0045_005; doc_sch_20260630_0045_006,true
harvest_0046,sch_20260630_0046,,,徐州市交通控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0046_003; doc_sch_20260630_0046_004; doc_sch_20260630_0046_005; doc_sch_20260630_0046_006,true
harvest_0047,sch_20260630_0047,,,溧阳市城市建设发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0047_001; doc_sch_20260630_0047_002; doc_sch_20260630_0047_003; doc_sch_20260630_0047_006; doc_sch_20260630_0047_007,true
harvest_0048,sch_20260630_0048,,,常州市交通产业集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0048_002; doc_sch_20260630_0048_003; doc_sch_20260630_0048_005; doc_sch_20260630_0048_006; doc_sch_20260630_0048_007,true
harvest_0049,sch_20260630_0049,,,盐城市城南新区开发建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0049_001; doc_sch_20260630_0049_002; doc_sch_20260630_0049_003; doc_sch_20260630_0049_005; doc_sch_20260630_0049_006; doc_sch_20260630_0049_007,true
harvest_0050,sch_20260630_0050,,,泉州交通发展集团有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0050_001; doc_sch_20260630_0050_002; doc_sch_20260630_0050_003; doc_sch_20260630_0050_004; doc_sch_20260630_0050_006; doc_sch_20260630_0050_010,true
harvest_0051,sch_20260630_0051,,,北京未来科学城发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0051_001; doc_sch_20260630_0051_002; doc_sch_20260630_0051_003; doc_sch_20260630_0051_005; doc_sch_20260630_0051_006,true
harvest_0052,sch_20260630_0052,,,南京市交通建设投资控股(集团)有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0052_001; doc_sch_20260630_0052_002; doc_sch_20260630_0052_004; doc_sch_20260630_0052_005; doc_sch_20260630_0052_006; doc_sch_20260630_0052_007; doc_sch_20260630_0052_008; doc_sch_20260630_0052_009,true
harvest_0053,sch_20260630_0053,,,知识城(广州)投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0053_001; doc_sch_20260630_0053_007,true
harvest_0054,sch_20260630_0054,,,黄石市东楚投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0054_003; doc_sch_20260630_0054_005; doc_sch_20260630_0054_006; doc_sch_20260630_0054_008,true
harvest_0055,sch_20260630_0055,,,上饶创新发展产业投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0055_001; doc_sch_20260630_0055_002; doc_sch_20260630_0055_003; doc_sch_20260630_0055_005; doc_sch_20260630_0055_006; doc_sch_20260630_0055_007,true
harvest_0056,sch_20260630_0056,,,新疆城建(集团)股份有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0056_003; doc_sch_20260630_0056_005,true
harvest_0057,sch_20260630_0057,,,常州天宁建设发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0057_001; doc_sch_20260630_0057_002; doc_sch_20260630_0057_003; doc_sch_20260630_0057_004,true
harvest_0058,sch_20260630_0058,,,嘉善县高新科技园区建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0058_001; doc_sch_20260630_0058_002; doc_sch_20260630_0058_003; doc_sch_20260630_0058_004,true
harvest_0059,sch_20260630_0059,,,无锡市高新区创业投资控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0059_001; doc_sch_20260630_0059_002; doc_sch_20260630_0059_004; doc_sch_20260630_0059_005; doc_sch_20260630_0059_006; doc_sch_20260630_0059_007,true
harvest_0060,sch_20260630_0060,,,徐州经济技术开发区国有资产经营有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0060_002; doc_sch_20260630_0060_005; doc_sch_20260630_0060_006,true
harvest_0061,sch_20260630_0061,,,中煤矿山建设集团有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0061_005; doc_sch_20260630_0061_006; doc_sch_20260630_0061_008,true
harvest_0062,sch_20260630_0062,,,山西交通控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0062_001; doc_sch_20260630_0062_002; doc_sch_20260630_0062_003; doc_sch_20260630_0062_005,true
harvest_0063,sch_20260630_0063,,,苏州市轨道交通集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0063_002; doc_sch_20260630_0063_004,true
harvest_0064,sch_20260630_0064,,,宿州市城市建设投资集团(控股)有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0064_001; doc_sch_20260630_0064_002; doc_sch_20260630_0064_005; doc_sch_20260630_0064_006; doc_sch_20260630_0064_007; doc_sch_20260630_0064_008,true
harvest_0065,sch_20260630_0065,,,广东省铁路建设投资集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0065_001; doc_sch_20260630_0065_002; doc_sch_20260630_0065_003; doc_sch_20260630_0065_004; doc_sch_20260630_0065_005; doc_sch_20260630_0065_006,true
harvest_0066,sch_20260630_0066,,,温州市交通运输集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0066_001; doc_sch_20260630_0066_003; doc_sch_20260630_0066_005; doc_sch_20260630_0066_007,true
harvest_0067,sch_20260630_0067,,,无锡市国联发展(集团)有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0067_001; doc_sch_20260630_0067_002; doc_sch_20260630_0067_003; doc_sch_20260630_0067_006,true
harvest_0068,sch_20260630_0068,,,嘉兴市嘉秀发展投资控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0068_001; doc_sch_20260630_0068_002; doc_sch_20260630_0068_003; doc_sch_20260630_0068_004,true
harvest_0069,sch_20260630_0069,,,常州滨湖建设发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0069_004; doc_sch_20260630_0069_005; doc_sch_20260630_0069_006; doc_sch_20260630_0069_007,true
harvest_0070,sch_20260630_0070,,,珠海港控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0070_001; doc_sch_20260630_0070_003; doc_sch_20260630_0070_004; doc_sch_20260630_0070_005; doc_sch_20260630_0070_007; doc_sch_20260630_0070_009,true
harvest_0071,sch_20260630_0071,,,宜昌城发实业投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0071_002; doc_sch_20260630_0071_003; doc_sch_20260630_0071_004; doc_sch_20260630_0071_008; doc_sch_20260630_0071_009,true
harvest_0072,sch_20260630_0072,,,陕西建工控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0072_001; doc_sch_20260630_0072_007,true
harvest_0073,sch_20260630_0073,,,如东县东泰社会发展投资有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0073_002; doc_sch_20260630_0073_003; doc_sch_20260630_0073_004; doc_sch_20260630_0073_006,true
harvest_0074,sch_20260630_0074,,,南通产业控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0074_002; doc_sch_20260630_0074_006,true
harvest_0075,sch_20260630_0075,,,南京江宁科学园发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0075_002; doc_sch_20260630_0075_003; doc_sch_20260630_0075_004; doc_sch_20260630_0075_005; doc_sch_20260630_0075_006,true
harvest_0076,sch_20260630_0076,,,嘉兴市嘉秀发展投资控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0076_001; doc_sch_20260630_0076_002; doc_sch_20260630_0076_003; doc_sch_20260630_0076_004,true
harvest_0077,sch_20260630_0077,,,苏州市相城城市建设投资(集团)有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0077_001; doc_sch_20260630_0077_002; doc_sch_20260630_0077_003; doc_sch_20260630_0077_004; doc_sch_20260630_0077_006; doc_sch_20260630_0077_007; doc_sch_20260630_0077_008,true
harvest_0078,sch_20260630_0078,,,义乌中国小商品城控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0078_004; doc_sch_20260630_0078_006; doc_sch_20260630_0078_007,true
harvest_0079,sch_20260630_0079,,,常州滨湖建设发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0079_001; doc_sch_20260630_0079_004; doc_sch_20260630_0079_005; doc_sch_20260630_0079_006,true
harvest_0080,sch_20260630_0080,,,张家港市城市投资发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0080_002; doc_sch_20260630_0080_003; doc_sch_20260630_0080_004; doc_sch_20260630_0080_005; doc_sch_20260630_0080_006; doc_sch_20260630_0080_007; doc_sch_20260630_0080_008,true
harvest_0081,sch_20260630_0081,,,振石控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0081_004; doc_sch_20260630_0081_005,true
harvest_0082,sch_20260630_0082,,,乐山国有资产投资运营(集团)有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0082_001; doc_sch_20260630_0082_002; doc_sch_20260630_0082_003; doc_sch_20260630_0082_004; doc_sch_20260630_0082_007,true
harvest_0083,sch_20260630_0083,,,浙江省交通投资集团有限公司,human_reviewed_boundary,not_surrogate,human_reviewed_boundary,boundary_outside_core_frame,,low,1,,true,false,true,false,,Boundary-reviewed packet excluded from gold labels because it is outside the city-platform LGFV exit frame or lacks a direct official exit or transfer event.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812507.html,false
harvest_0084,sch_20260630_0084,,,爱尔医疗投资集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0084_001; doc_sch_20260630_0084_005; doc_sch_20260630_0084_006; doc_sch_20260630_0084_009; doc_sch_20260630_0084_010,true
harvest_0085,sch_20260630_0085,,,天津津南城市建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0085_001; doc_sch_20260630_0085_002; doc_sch_20260630_0085_003; doc_sch_20260630_0085_005; doc_sch_20260630_0085_006; doc_sch_20260630_0085_007; doc_sch_20260630_0085_009; doc_sch_20260630_0085_011,true
harvest_0086,sch_20260630_0086,,,中国交通建设股份有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0086_001; doc_sch_20260630_0086_003; doc_sch_20260630_0086_004; doc_sch_20260630_0086_006; doc_sch_20260630_0086_008,true
harvest_0087,sch_20260630_0087,,,江西省交通投资集团有限责任公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0087_002; doc_sch_20260630_0087_003; doc_sch_20260630_0087_004; doc_sch_20260630_0087_005; doc_sch_20260630_0087_006; doc_sch_20260630_0087_007; doc_sch_20260630_0087_008; doc_sch_20260630_0087_009; doc_sch_20260630_0087_010; doc_sch_20260630_0087_011,true
harvest_0088,sch_20260630_0088,,,新疆水利发展投资(集团)有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0088_002; doc_sch_20260630_0088_005; doc_sch_20260630_0088_006; doc_sch_20260630_0088_007,true
harvest_0089,sch_20260630_0089,,,南通城市建设集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0089_001; doc_sch_20260630_0089_002; doc_sch_20260630_0089_005; doc_sch_20260630_0089_006; doc_sch_20260630_0089_007,true
harvest_0090,sch_20260630_0090,,,六安城市建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0090_001; doc_sch_20260630_0090_005; doc_sch_20260630_0090_006; doc_sch_20260630_0090_007,true
harvest_0091,sch_20260630_0091,,,嘉兴市嘉秀发展投资控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0091_001; doc_sch_20260630_0091_002; doc_sch_20260630_0091_003; doc_sch_20260630_0091_004,true
harvest_0092,sch_20260630_0092,,,中国交通建设股份有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0092_001; doc_sch_20260630_0092_002; doc_sch_20260630_0092_003; doc_sch_20260630_0092_005; doc_sch_20260630_0092_007,true
harvest_0093,sch_20260630_0093,,,浙江省交通投资集团有限公司,human_reviewed_boundary,not_surrogate,human_reviewed_boundary,boundary_outside_core_frame,,low,1,,true,false,true,false,,Boundary-reviewed packet excluded from gold labels because it is outside the city-platform LGFV exit frame or lacks a direct official exit or transfer event.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811578.html,false
harvest_0094,sch_20260630_0094,,,重庆市江津区珞璜开发建设有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0094_001; doc_sch_20260630_0094_008,true
harvest_0095,sch_20260630_0095,,,温州市工业与能源发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0095_002; doc_sch_20260630_0095_004; doc_sch_20260630_0095_006; doc_sch_20260630_0095_009,true
harvest_0096,sch_20260630_0096,,,泰州市城市建设投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0096_001; doc_sch_20260630_0096_002; doc_sch_20260630_0096_003; doc_sch_20260630_0096_004; doc_sch_20260630_0096_005; doc_sch_20260630_0096_007,true
harvest_0097,sch_20260630_0097,,,天津津南城市建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0097_003; doc_sch_20260630_0097_004; doc_sch_20260630_0097_005; doc_sch_20260630_0097_006,true
harvest_0098,sch_20260630_0098,,,江苏交通控股有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0098_002; doc_sch_20260630_0098_004; doc_sch_20260630_0098_005; doc_sch_20260630_0098_006; doc_sch_20260630_0098_008,true
harvest_0099,sch_20260630_0099,,,东莞市交通投资控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0099_001; doc_sch_20260630_0099_002; doc_sch_20260630_0099_004; doc_sch_20260630_0099_005; doc_sch_20260630_0099_006; doc_sch_20260630_0099_007,true
harvest_0100,sch_20260630_0100,,,泰州市城市建设投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0100_001; doc_sch_20260630_0100_002; doc_sch_20260630_0100_003; doc_sch_20260630_0100_004; doc_sch_20260630_0100_005; doc_sch_20260630_0100_006; doc_sch_20260630_0100_008; doc_sch_20260630_0100_009,true
harvest_0101,sch_20260630_0101,,,山西建设投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0101_002; doc_sch_20260630_0101_003; doc_sch_20260630_0101_006; doc_sch_20260630_0101_007; doc_sch_20260630_0101_008; doc_sch_20260630_0101_009,true
